epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
15,997,0.27313700318336487,0.19125869870185852,0.35130661725997925,0.4456807076931,0.2693851590156555,0.18690674006938934,0.34812602400779724,0.44084545969963074
16,1000,0.2736722528934479,0.19211457669734955,0.35090723633766174,0.4459660053253174,0.26935526728630066,0.18675994873046875,0.3486153185367584,0.44055190682411194
16,1000,0.2736371159553528,0.19228574633598328,0.3513636887073517,0.44562363624572754,0.26937949657440186,0.18671102821826935,0.3485663831233978,0.44055190682411194
16,1000,0.2730352580547333,0.19114458560943604,0.35147780179977417,0.4461371600627899,0.26945769786834717,0.18680888414382935,0.3484196066856384,0.44011154770851135
16,1000,0.27372899651527405,0.1921716332435608,0.35267603397369385,0.44739243388175964,0.2698151469230652,0.1882767379283905,0.3485663831233978,0.43981796503067017
16,1064,0.27204620838165283,0.1898893117904663,0.3515348732471466,0.443569540977478,0.26893550157546997,0.18680888414382935,0.3494960367679596,0.44069868326187134
17,1130,0.273336261510849,0.19160105288028717,0.3510783910751343,0.44602304697036743,0.26951515674591064,0.18685780465602875,0.3485663831233978,0.44089439511299133
18,1197,0.2724529504776001,0.19063106179237366,0.3511354625225067,0.4456807076931,0.26971888542175293,0.18671102821826935,0.3485663831233978,0.44329190254211426
19,1263,0.27179408073425293,0.18943284451961517,0.3516489863395691,0.4481342136859894,0.2691405415534973,0.18661315739154816,0.34851744771003723,0.4429493844509125
20,1330,0.273009717464447,0.19063106179237366,0.3518201410770416,0.44550952315330505,0.2687927186489105,0.1853410303592682,0.34748995304107666,0.44104117155075073
21,1396,0.27234989404678345,0.18994636833667755,0.3508501648902893,0.447905957698822,0.268587201833725,0.1853899508714676,0.34744101762771606,0.4418240487575531
22,1463,0.2720448672771454,0.18926167488098145,0.3513636887073517,0.44807714223861694,0.2682638168334961,0.1854878067970276,0.34758782386779785,0.44084545969963074
23,1529,0.27175411581993103,0.18914754688739777,0.35050782561302185,0.44590893387794495,0.2682900130748749,0.18573245406150818,0.3463646173477173,0.44040510058403015
24,1596,0.27152666449546814,0.18914754688739777,0.3507360517978668,0.445452481508255,0.26840344071388245,0.1853899508714676,0.34778353571891785,0.44074761867523193
25,1662,0.2722418010234833,0.1904028356075287,0.3500513434410095,0.4447677731513977,0.2676217555999756,0.1845092475414276,0.3463646173477173,0.4414325952529907
26,1729,0.2709478437900543,0.18834874033927917,0.35033664107322693,0.4458518624305725,0.2683270573616028,0.1851942390203476,0.3467560410499573,0.44035619497299194
27,1795,0.270967960357666,0.18869109451770782,0.3486819565296173,0.44522422552108765,0.2671731412410736,0.184949591755867,0.3460220992565155,0.44025832414627075
28,1862,0.27140626311302185,0.18926167488098145,0.3486248850822449,0.4468218684196472,0.26787227392196655,0.1849985271692276,0.34499460458755493,0.4413836896419525
29,1928,0.2709638774394989,0.1889193207025528,0.35079309344291687,0.44522422552108765,0.2665098011493683,0.18328602612018585,0.3464624583721161,0.43952441215515137
30,1995,0.27040985226631165,0.18794932961463928,0.3508501648902893,0.44630834460258484,0.26752224564552307,0.1848028153181076,0.34514138102531433,0.4387904703617096
31,2000,0.2685515880584717,0.18583817780017853,0.34776902198791504,0.4447677731513977,0.26615655422210693,0.18382424116134644,0.3428417444229126,0.4390351176261902
31,2000,0.26817822456359863,0.18509642779827118,0.3482825458049774,0.44431132078170776,0.2662394642829895,0.18426460027694702,0.3429396152496338,0.4378608465194702
31,2000,0.26831966638565063,0.18532465398311615,0.347711980342865,0.4442542493343353,0.2660868465900421,0.18392209708690643,0.3429396152496338,0.43756726384162903
31,2000,0.2684343159198761,0.1853817254304886,0.34794020652770996,0.4446536600589752,0.26617738604545593,0.18411780893802643,0.3431842625141144,0.437762975692749
31,2061,0.26850560307502747,0.18640875816345215,0.3466278612613678,0.44647952914237976,0.2654716968536377,0.18309031426906586,0.3429885506629944,0.439132958650589
32,2128,0.26954129338264465,0.18669405579566956,0.34816843271255493,0.4445965886116028,0.2650289237499237,0.18225853145122528,0.3423035442829132,0.4392797648906708
