epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
16,1064,0.2784976065158844,0.1985621303319931,0.35433071851730347,0.44630834460258484,0.2717382311820984,0.19033172726631165,0.3492024540901184,0.44050297141075134
17,1130,0.27789974212646484,0.19616569578647614,0.3576400876045227,0.4474495053291321,0.27351364493370056,0.1920442283153534,0.35125744342803955,0.4423622488975525
18,1197,0.2796325385570526,0.1982768476009369,0.36055004596710205,0.4517859220504761,0.27415668964385986,0.1917506605386734,0.35150209069252014,0.44446617364883423
19,1263,0.2788538932800293,0.19662216305732727,0.3585529923439026,0.44904711842536926,0.2729797661304474,0.19008708000183105,0.3529210090637207,0.4459340274333954
20,1330,0.2784883975982666,0.19588041305541992,0.36026474833488464,0.4493894875049591,0.2727544903755188,0.19047851860523224,0.3533124327659607,0.4452979564666748
21,1396,0.27878525853157043,0.19622275233268738,0.3599224090576172,0.44973182678222656,0.2719932496547699,0.18959780037403107,0.3538017272949219,0.4448575973510742
22,1463,0.2790094017982483,0.19588041305541992,0.3600935637950897,0.4529270827770233,0.2721712291240692,0.1888638734817505,0.35189351439476013,0.44657009840011597
23,1529,0.27806979417800903,0.19371220469474792,0.3596371114253998,0.45338353514671326,0.27196037769317627,0.18901066482067108,0.35184457898139954,0.44754865765571594
24,1596,0.2768424153327942,0.19411160051822662,0.35889536142349243,0.45190003514289856,0.2699146270751953,0.18602602183818817,0.35140421986579895,0.44661903381347656
25,1662,0.27780333161354065,0.19479630887508392,0.3596371114253998,0.4515576958656311,0.2718629539012909,0.1887170821428299,0.3532635271549225,0.44749975204467773
26,1729,0.27794957160949707,0.1942257285118103,0.36066415905952454,0.454638808965683,0.2703993618488312,0.18607495725154877,0.3530188798904419,0.44769546389579773
27,1795,0.27713829278945923,0.193541020154953,0.3596371114253998,0.4564076364040375,0.2703940272331238,0.18636852502822876,0.35409530997276306,0.44705939292907715
28,1862,0.27742722630500793,0.19428278505802155,0.35958003997802734,0.4546958804130554,0.27126702666282654,0.18915744125843048,0.3498874604701996,0.445787250995636
29,1928,0.2740473747253418,0.19085928797721863,0.3559854030609131,0.452242374420166,0.2687412202358246,0.1852431744337082,0.3495449423789978,0.44774436950683594
30,1995,0.27585986256599426,0.19182927906513214,0.3596941828727722,0.45349764823913574,0.26950910687446594,0.18578137457370758,0.3498874604701996,0.4478911757469177
31,2000,0.27438580989837646,0.190288707613945,0.3571836054325104,0.4537259042263031,0.26779109239578247,0.1846071034669876,0.3487131595611572,0.4463254511356354
31,2000,0.2741706967353821,0.19023165106773376,0.356384813785553,0.4530411958694458,0.2683255672454834,0.18553674221038818,0.3484196066856384,0.4458361566066742
31,2000,0.273714542388916,0.18948990106582642,0.35741183161735535,0.45258474349975586,0.26806238293647766,0.1845092475414276,0.3488110303878784,0.4452490210533142
31,2000,0.27444154024124146,0.19057400524616241,0.3574689030647278,0.4525276720523834,0.267875999212265,0.18421566486358643,0.34778353571891785,0.44661903381347656
31,2061,0.2725614309310913,0.18857696652412415,0.35609951615333557,0.4530411958694458,0.2675778567790985,0.18387317657470703,0.34778353571891785,0.4449554681777954
32,2128,0.2720811665058136,0.18766404688358307,0.3553006947040558,0.4532123804092407,0.26735982298851013,0.18441137671470642,0.3455817401409149,0.4458361566066742
