epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
13,864,0.27809110283851624,0.19958917796611786,0.35216251015663147,0.443512499332428,0.2708427906036377,0.19003815948963165,0.34788137674331665,0.43653976917266846
14,931,0.2767615020275116,0.19616569578647614,0.35279014706611633,0.4443683624267578,0.27174416184425354,0.19072315096855164,0.3487620949745178,0.438154399394989
15,997,0.2780241072177887,0.19821979105472565,0.35672715306282043,0.4455665946006775,0.2718002200126648,0.19042958319187164,0.349251389503479,0.4409922659397125
16,1000,0.278045654296875,0.19810567796230316,0.3549012839794159,0.4453383684158325,0.27164700627326965,0.18959780037403107,0.35062137246131897,0.4422154724597931
16,1000,0.27818307280540466,0.19861918687820435,0.35455894470214844,0.44550952315330505,0.2711954414844513,0.1886681616306305,0.35135531425476074,0.4418240487575531
16,1000,0.2774696946144104,0.19736391305923462,0.3546159863471985,0.44431132078170776,0.2713444232940674,0.18959780037403107,0.3493981659412384,0.44094333052635193
16,1000,0.27758774161338806,0.19764921069145203,0.35621362924575806,0.44471070170402527,0.27201202511787415,0.19042958319187164,0.35052353143692017,0.4423133134841919
16,1064,0.278075635433197,0.19759215414524078,0.35632774233818054,0.4464224576950073,0.2731303870677948,0.1918974369764328,0.3519913852214813,0.4427536725997925
17,1130,0.2782100439071655,0.19804860651493073,0.3577542006969452,0.44608011841773987,0.27210187911987305,0.19028280675411224,0.35071924328804016,0.44299831986427307
18,1197,0.27876365184783936,0.19799154996871948,0.3573547899723053,0.44933241605758667,0.2731594145298004,0.19082100689411163,0.3521381616592407,0.44334080815315247
19,1263,0.28035062551498413,0.19890448451042175,0.36214765906333923,0.45190003514289856,0.2739684283733368,0.1920931488275528,0.35145315527915955,0.44427046179771423
20,1330,0.27960535883903503,0.1971927434206009,0.3599224090576172,0.452242374420166,0.2731176018714905,0.19023387134075165,0.3533124327659607,0.44691258668899536
21,1396,0.27878013253211975,0.195709228515625,0.3603218197822571,0.4526417851448059,0.27262765169143677,0.1886192262172699,0.3535570800304413,0.44769546389579773
22,1463,0.27867794036865234,0.196793332695961,0.3602076768875122,0.4511582851409912,0.273250937461853,0.19052743911743164,0.35414421558380127,0.4460318982601166
23,1529,0.2793109118938446,0.19696450233459473,0.3595229983329773,0.4514435827732086,0.2726658582687378,0.18945100903511047,0.3524806499481201,0.44681474566459656
24,1596,0.27835792303085327,0.19485336542129517,0.36015063524246216,0.454638808965683,0.27114492654800415,0.18734709918498993,0.3530188798904419,0.44798901677131653
25,1662,0.2774699926376343,0.194625124335289,0.35866713523864746,0.45190003514289856,0.2718752324581146,0.1884235143661499,0.3529210090637207,0.4462276101112366
26,1729,0.27720195055007935,0.19439689815044403,0.3575259745121002,0.4536117911338806,0.27093324065208435,0.18744495511054993,0.35111066699028015,0.4461297392845154
27,1795,0.2775844633579254,0.19468218088150024,0.35889536142349243,0.45515233278274536,0.2709163725376129,0.18773852288722992,0.35184457898139954,0.4486740231513977
28,1862,0.27759939432144165,0.19399748742580414,0.35997945070266724,0.45515233278274536,0.27133405208587646,0.18700459599494934,0.35125744342803955,0.44975045323371887
29,1928,0.27734866738319397,0.193541020154953,0.3595229983329773,0.4557799696922302,0.2710937559604645,0.18671102821826935,0.3519913852214813,0.4462276101112366
30,1995,0.27547624707221985,0.19262810051441193,0.356384813785553,0.4538400173187256,0.2689265310764313,0.18563459813594818,0.34822389483451843,0.4451511800289154
31,2000,0.2749360501766205,0.191372811794281,0.35609951615333557,0.45606526732444763,0.2690768837928772,0.1849006712436676,0.3489578068256378,0.44686368107795715
31,2000,0.27492114901542664,0.19154399633407593,0.3561565577983856,0.45378294587135315,0.2692534327507019,0.1852920949459076,0.3487620949745178,0.44691258668899536
31,2000,0.2752167284488678,0.19234280288219452,0.35552892088890076,0.4545246958732605,0.2689378261566162,0.184851735830307,0.3503767251968384,0.44701045751571655
31,2000,0.27498120069503784,0.1917722225189209,0.35592833161354065,0.4549241065979004,0.26937854290008545,0.18563459813594818,0.3499853014945984,0.44701045751571655
31,2061,0.2742716670036316,0.190288707613945,0.35798242688179016,0.4529270827770233,0.26974034309387207,0.18543888628482819,0.35189351439476013,0.445591539144516
32,2128,0.2765456736087799,0.1928563266992569,0.3578683137893677,0.4538400173187256,0.2686600089073181,0.18431352078914642,0.3494960367679596,0.4456404447555542
