epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
16,1064,0.279312402009964,0.19839096069335938,0.3599224090576172,0.44779184460639954,0.2734357714653015,0.1923377960920334,0.35047459602355957,0.44020938873291016
17,1130,0.280417799949646,0.19981741905212402,0.3590094745159149,0.45081591606140137,0.2734486758708954,0.1918485164642334,0.3521381616592407,0.44402581453323364
18,1197,0.2795909643173218,0.19764921069145203,0.35946592688560486,0.4492183029651642,0.27423372864723206,0.1923377960920334,0.35399743914604187,0.4451022446155548
19,1263,0.28008002042770386,0.1982768476009369,0.36055004596710205,0.4514435827732086,0.2747458815574646,0.19268029928207397,0.35438886284828186,0.4456893801689148
20,1330,0.2818160653114319,0.19930389523506165,0.36311766505241394,0.45418235659599304,0.2761300504207611,0.19360993802547455,0.3563949465751648,0.44705939292907715
21,1396,0.27966949343681335,0.1971927434206009,0.3611206114292145,0.4533264935016632,0.2753655016422272,0.19258244335651398,0.3559056520462036,0.4482825994491577
22,1463,0.27866068482398987,0.19496747851371765,0.36231884360313416,0.45258474349975586,0.2758302092552185,0.19341422617435455,0.35433992743492126,0.44754865765571594
23,1529,0.2804476320743561,0.19753509759902954,0.36174824833869934,0.4561793804168701,0.27321657538414,0.18920637667179108,0.3556120693683624,0.44710829854011536
24,1596,0.28064653277397156,0.1977633237838745,0.3644299805164337,0.4542394280433655,0.2730979919433594,0.18901066482067108,0.35463351011276245,0.446178674697876
25,1662,0.27972903847694397,0.19764921069145203,0.36015063524246216,0.4540111720561981,0.273953378200531,0.19042958319187164,0.35522064566612244,0.44666796922683716
26,1729,0.2789807617664337,0.19553805887699127,0.362946480512619,0.4549241065979004,0.2739628851413727,0.19023387134075165,0.3559545874595642,0.4496525824069977
27,1795,0.27903905510902405,0.19576628506183624,0.36152002215385437,0.4520712196826935,0.2736949026584625,0.19072315096855164,0.3526763617992401,0.44989722967147827
28,1862,0.2801901698112488,0.19696450233459473,0.36283236742019653,0.45663586258888245,0.27370792627334595,0.19062529504299164,0.35414421558380127,0.4493590295314789
29,1928,0.2791253924369812,0.19468218088150024,0.36500057578086853,0.45840466022491455,0.27311477065086365,0.18910852074623108,0.35458457469940186,0.4494079351425171
30,1995,0.2786928713321686,0.19359807670116425,0.3638594150543213,0.4574917256832123,0.2738904654979706,0.18984244763851166,0.35727566480636597,0.45151185989379883
31,2000,0.2763878405094147,0.19302749633789062,0.3574689030647278,0.45418235659599304,0.27117952704429626,0.18646638095378876,0.35433992743492126,0.4482825994491577
31,2000,0.27624404430389404,0.19251397252082825,0.3589524030685425,0.4550952911376953,0.2714710831642151,0.18666209280490875,0.35517174005508423,0.4487229585647583
31,2000,0.27646365761756897,0.19257104396820068,0.35866713523864746,0.45606526732444763,0.27194637060165405,0.18744495511054993,0.35507386922836304,0.45009294152259827
31,2000,0.27712076902389526,0.1942257285118103,0.3578683137893677,0.45623645186424255,0.2710753083229065,0.18592816591262817,0.35478028655052185,0.4490654468536377
31,2061,0.27514323592185974,0.19114458560943604,0.3554718792438507,0.45458176732063293,0.27073773741722107,0.18641744554042816,0.3498874604701996,0.44798901677131653
32,2128,0.2765635550022125,0.192456915974617,0.36083534359931946,0.4542394280433655,0.2714669704437256,0.18759173154830933,0.35106173157691956,0.44735294580459595
