epoch,updates,te_mmr,te_hits@1,te_hits@5,te_hits@10,va_mmr,va_hits@1,va_hits@5va_hits@10
13,864,0.26901018619537354,0.18834874033927917,0.3471984565258026,0.4387766718864441,0.26481199264526367,0.18328602612018585,0.3421567678451538,0.4354633390903473
14,931,0.2706323266029358,0.18926167488098145,0.3494807779788971,0.44077369570732117,0.2659379243850708,0.18304139375686646,0.3468049466609955,0.4359036982059479
15,997,0.2711705267429352,0.1896040141582489,0.3510783910751343,0.44214311242103577,0.26677635312080383,0.1848028153181076,0.3459242582321167,0.4358547627925873
16,1000,0.2710637152194977,0.18977518379688263,0.3504507541656494,0.4422001540660858,0.2660723328590393,0.18372638523578644,0.3465113937854767,0.4360504746437073
16,1000,0.2710637152194977,0.18977518379688263,0.3504507541656494,0.4422001540660858,0.2660723328590393,0.18372638523578644,0.3465113937854767,0.4360504746437073
16,1000,0.2710637152194977,0.18977518379688263,0.3504507541656494,0.4422001540660858,0.2660723328590393,0.18372638523578644,0.3465113937854767,0.4360504746437073
16,1000,0.2710637152194977,0.18977518379688263,0.3504507541656494,0.4422001540660858,0.2660723328590393,0.18372638523578644,0.3465113937854767,0.4360504746437073
16,1064,0.270944744348526,0.18909049034118652,0.35050782561302185,0.44277074933052063,0.26637139916419983,0.18357959389686584,0.3466092348098755,0.4384479820728302
17,1130,0.27008411288261414,0.18840579688549042,0.3482825458049774,0.44237133860588074,0.2668161988258362,0.18441137671470642,0.3464624583721161,0.4381054639816284
18,1197,0.2717621326446533,0.19006048142910004,0.3486248850822449,0.44522422552108765,0.2658405005931854,0.18225853145122528,0.3457774519920349,0.4379097521305084
19,1263,0.27016395330429077,0.18794932961463928,0.34902429580688477,0.4439689517021179,0.26669541001319885,0.18323710560798645,0.34748995304107666,0.4387904703617096
20,1330,0.269758939743042,0.1877211034297943,0.3470843434333801,0.44374072551727295,0.2671493589878082,0.184656023979187,0.3456306755542755,0.43991583585739136
21,1396,0.27084195613861084,0.18846285343170166,0.3486819565296173,0.44374072551727295,0.26550009846687317,0.18206281960010529,0.34709852933883667,0.4386436939239502
22,1463,0.27013352513313293,0.18726463615894318,0.34993723034858704,0.445452481508255,0.2671898901462555,0.18431352078914642,0.3463156819343567,0.4384968876838684
23,1529,0.27025362849235535,0.18857696652412415,0.3497660756111145,0.4431130886077881,0.2650616466999054,0.1814267486333847,0.3456796109676361,0.43972012400627136
24,1596,0.27000272274017334,0.1874358057975769,0.3481113910675049,0.44522422552108765,0.2652004659175873,0.1820138841867447,0.34474995732307434,0.4380076229572296
25,1662,0.2691044807434082,0.18640875816345215,0.3478260934352875,0.4436836838722229,0.2653326094150543,0.18274781107902527,0.3426460325717926,0.43698012828826904
26,1729,0.26889535784721375,0.18623758852481842,0.34873902797698975,0.44562363624572754,0.26511573791503906,0.1819160282611847,0.34382033348083496,0.43688225746154785
27,1795,0.26873913407325745,0.1864658147096634,0.3473125696182251,0.44277074933052063,0.26470524072647095,0.18240532279014587,0.34137389063835144,0.43668654561042786
28,1862,0.2697528600692749,0.18720757961273193,0.3482825458049774,0.4445965886116028,0.2662724554538727,0.18353067338466644,0.34401604533195496,0.4392797648906708
29,1928,0.2676306664943695,0.18481113016605377,0.3450302481651306,0.4443683624267578,0.2648455798625946,0.1815246045589447,0.342597097158432,0.4376161992549896
30,1995,0.2677486538887024,0.18503937125205994,0.34628552198410034,0.44265663623809814,0.26306605339050293,0.18020354211330414,0.34054210782051086,0.43668654561042786
31,2000,0.26759645342826843,0.18481113016605377,0.3459431827068329,0.4427136778831482,0.2638562023639679,0.1814267486333847,0.34098246693611145,0.43668654561042786
31,2000,0.26759645342826843,0.18481113016605377,0.3459431827068329,0.4427136778831482,0.2638562023639679,0.1814267486333847,0.34098246693611145,0.43668654561042786
31,2000,0.26759645342826843,0.18481113016605377,0.3459431827068329,0.4427136778831482,0.2638562023639679,0.1814267486333847,0.34098246693611145,0.43668654561042786
31,2000,0.26759645342826843,0.18481113016605377,0.3459431827068329,0.4427136778831482,0.2638562023639679,0.1814267486333847,0.34098246693611145,0.43668654561042786
31,2061,0.26877927780151367,0.18572406470775604,0.3478831350803375,0.44442543387413025,0.26412415504455566,0.1813288927078247,0.34039533138275146,0.4378608465194702
32,2128,0.26737335324287415,0.18481113016605377,0.3463425636291504,0.44442543387413025,0.2636542320251465,0.18103532493114471,0.34063997864723206,0.43629512190818787
