e,te_auc,te_ap,va_auc,va_ap
5491,0.6205293899629271,0.01496823790198458,0.965211107709605,0.9674854547775253
5581,0.6273632229317172,0.01646565643142165,0.9671097761952554,0.9700151390526636
5671,0.6096654082819253,0.01599258296778581,0.9672366239528964,0.9713934194708678
5761,0.6189282609806243,0.014686006422987027,0.9663985417149396,0.9689060087785348
5851,0.6167247061411963,0.014724263671806792,0.9637104442278676,0.96593877343561
5941,0.6236741472773574,0.015705652204118105,0.966607420393392,0.9699775286966398
6031,0.6374234230367383,0.017189819120009178,0.9669081926438131,0.9707179985107816
6121,0.6283112526606981,0.015819450872060704,0.9645623650048462,0.9669505385807777
6211,0.618601249307482,0.017537190940286572,0.9659088281293955,0.9699168044380397
6301,0.6249204038733122,0.01562617010083064,0.9648219513453437,0.9680258166595683
6391,0.6277378736659546,0.01739976238521332,0.9666813494201767,0.9703056750371574
6481,0.6332048834920143,0.017140429608875362,0.966758108008344,0.9702983121140587
6571,0.631844811744885,0.017416304372065025,0.9651277535093963,0.9685254692684027
6661,0.6093826496277532,0.015169736450962375,0.9624080791526516,0.9658930133734523
6751,0.6159120974085565,0.015234195297246879,0.9642883776354364,0.9675131193978265
6841,0.6178663333458753,0.015109965289176703,0.9637293010565076,0.966676470698214
6931,0.6203657151690605,0.015400344618428704,0.9629826820859692,0.9660218174711087
7021,0.6218515463137186,0.015628516685172962,0.964886035999624,0.9677522903785223
