e,te_auc,te_ap,va_auc,va_ap
1664,0.7483771824179369,0.4038240200325929,0.9910855566970725,0.9111341882784663
1673,0.7588447833876443,0.41956460910233573,0.9894770338892175,0.916857646263854
1682,0.7336151283562367,0.40052100472903995,0.9864438027735404,0.8962691647807859
1691,0.7358199934767312,0.4065238053821553,0.9846788316054917,0.9092924704819854
1700,0.7463319371162187,0.3652196523541773,0.9876369344734667,0.9036331933384018
1709,0.7490373985663152,0.35400540301716094,0.9897907997191177,0.9050796748264207
1718,0.7616996306717654,0.35434026974218263,0.988038683588791,0.9140968216632067
1727,0.7629351291705418,0.3567952967883248,0.9910292245640616,0.9319339201106807
1736,0.7513494308856253,0.3407764825907338,0.9884561545060517,0.9034048599885586
1745,0.7786160143820864,0.3349098014750308,0.9852998600776923,0.9050844592824693
1754,0.7757846487139219,0.36950742731060504,0.9879441192850644,0.9024348195633394
1763,0.7755316610248263,0.3886213541810104,0.9918220945798699,0.9172098281870875
1772,0.785832828714211,0.40365516061766743,0.9877702498192598,0.8992786678737151
1781,0.7722494759151582,0.3917396498357265,0.990850953339629,0.9058857051765451
1790,0.7426285725020167,0.393580639913865,0.9845487548817147,0.9046030995956947
1799,0.7437508971977198,0.39025396106447735,0.9896093374358762,0.9072014618984805
1808,0.7487402199241946,0.36792084402953523,0.9918641491028715,0.9301099513919102
1817,0.7549766888585063,0.3822022716752291,0.9897009355250459,0.9120828380842789
1826,0.7599697148530482,0.3967821619493892,0.9871653668939323,0.9078802232743705
1835,0.785241988500201,0.411432831913358,0.9885355807381118,0.9262749178407869
1844,0.7658319537223072,0.4088553308412987,0.9857239509286068,0.903398823709952
1853,0.755875789933974,0.4018029978477623,0.9844354982375669,0.8883763658032285
1862,0.7663740238957751,0.4147532008215264,0.9843189467603403,0.9099029234782249
1871,0.7794025485215009,0.4184105918056735,0.9903634347899781,0.9270510967817381
1880,0.7819783955892463,0.4147905225834778,0.9888788227846788,0.9227525242942787
1889,0.7818631529213309,0.4101648738601978,0.9873607824925887,0.9166720162801135
1898,0.787992889118444,0.418611890528705,0.9894317061527765,0.9123136977010132
1907,0.7677725765289656,0.41432142937029093,0.9859933273144257,0.8972582366528524
1916,0.7805751880101613,0.4150997325842599,0.9924913262005818,0.9155984386631502
1925,0.7869061420018071,0.42034185951648984,0.9876292422056875,0.9228207695455128
1934,0.7618834837940576,0.41192881767122524,0.9908789940122246,0.9113949829737755
1943,0.7572533918625312,0.40043756301839484,0.9911643602835113,0.9152152575937827
1952,0.7455344310969254,0.40075073966371,0.989004203722729,0.8959311923044488
1961,0.7476973327422081,0.39673765411689627,0.9853813574712286,0.9011518767777963
1970,0.7527854575573205,0.40657860518879574,0.9901765416532625,0.9113841218485416
1979,0.7648571528822707,0.4117218112601806,0.9874289319206196,0.9082139037847639
1988,0.7822466377084436,0.4159106386201795,0.9839689291187143,0.8844630198355032
1997,0.7775561418197471,0.41284662440449527,0.9887996992275735,0.9025439002339474
2006,0.7657629088063135,0.4130712624200965,0.9866188656434524,0.9114743393529171
2015,0.7648708487675248,0.4144855387768401,0.9891730314885727,0.9086816014621776
2024,0.7759828942392982,0.41535750227483176,0.987125673235578,0.9114888972144419
2033,0.785239478277526,0.4213066849736497,0.9874823540501368,0.9218955990526025
2042,0.7808463196439214,0.4201405551558836,0.9891022228448678,0.9195713829895868
2051,0.780422898869142,0.4167332364784399,0.9892233057985603,0.9119760736629111
2060,0.7660329232530588,0.4181188518464588,0.9821897408756473,0.8935012227075955
2069,0.7779702389103051,0.42509955140438116,0.9846272644410545,0.9095083546309871
2078,0.7744177704014624,0.4254202445272979,0.984232182822591,0.8964285623731469
2087,0.7789734245759737,0.4289854821296499,0.9892908585245375,0.9172628173193366
2096,0.7818328854286926,0.43145407355077686,0.9862442707954989,0.9091123770358468
2105,0.7720159355555773,0.43049470860759187,0.9878530400672457,0.9181853973327672
2114,0.7650473367309795,0.42454132479908363,0.9921779711438345,0.9090295065892551
2123,0.758590581964508,0.4193535477224123,0.9888289981631955,0.9059341320658196
2132,0.7544345704115254,0.4145427053426796,0.9911042576853495,0.9104637883018781
2141,0.7514832726484703,0.4164881703331648,0.9921340573318251,0.9084019031168868
2150,0.7455411755963103,0.41298149455050637,0.9931181833276258,0.9148430159063781
2159,0.7501882942854864,0.4113518244797712,0.9899069447471194,0.8999928768211991
2168,0.7508784813892091,0.41497833689188135,0.9826957053018275,0.8996355013340811
2177,0.7458212033488908,0.41535570761522883,0.9878408509144243,0.9146493770912164
2186,0.7577196519319722,0.4166481238477124,0.9866374931249546,0.9093656289860098
