e,te_auc,te_ap,va_auc,va_ap
2431,0.6922496516307455,0.1271696728962708,0.9638480203879876,0.9687840211187375
2521,0.6926860028107874,0.19011223386109183,0.9656341107373838,0.9711717838914744
2611,0.6951387937977308,0.15239429055677642,0.957778916989845,0.9632512462603116
2701,0.6822882743030104,0.1611082834958096,0.9654517650575141,0.970871020053665
2791,0.6637385631772291,0.17101802459425086,0.9572797020050055,0.9628124547765251
2881,0.6276486297328869,0.10799118463306207,0.9430524023107762,0.9484650900898601
2971,0.685791076263213,0.22749267528358358,0.970133092378065,0.9751574967513312
3061,0.676435903919048,0.15759485276194893,0.9554893330248567,0.9601646706975193
3151,0.6518265083597036,0.262989944860994,0.9709800767952734,0.977338217021875
3241,0.6181786905597201,0.26859333124178714,0.9687754135067188,0.9755596538701397
3331,0.6355939327531758,0.3598620886235713,0.9794758193121011,0.9848551853352083
3421,0.6343181672483579,0.32110913306975336,0.9760697824064505,0.9819450601078319
3511,0.746985353595483,0.3093480682338027,0.9800391467365017,0.9852700365280969
3601,0.7332428361279192,0.41651439793456435,0.9820705018210385,0.987214299378969
3691,0.7190379066795205,0.3959397676151964,0.9836401077575102,0.9887335516949354
3781,0.7048944845828744,0.4154124906763678,0.9816652929537438,0.9871002331831402
3871,0.7710414312528351,0.42070579322370205,0.9833063668670861,0.9883517825804709
3961,0.7446180274151625,0.4411422402349398,0.9846324538742146,0.9894582928673277
4051,0.7155828058463582,0.4339927938089331,0.9843722915184877,0.9892559143571602
4141,0.8107804078168445,0.4350813503956781,0.9852763969417978,0.9900563733335217
4231,0.8268385436361111,0.4293741249543684,0.9847120697658335,0.9896808982135901
4321,0.7675812823894583,0.4414219170860455,0.9855905098432082,0.9902350544233429
4411,0.8102139112458087,0.4492526812175093,0.9854864207367977,0.9901926313975598
4501,0.6884344441831851,0.4209238601765677,0.9845326221382796,0.9893781933429053
4591,0.7094635794826426,0.42481957982137114,0.9855967405735845,0.9901320446258703
4681,0.7242024553618963,0.414767706778411,0.9850450188837859,0.989705284231466
4771,0.7860572591722709,0.43528686824450985,0.9865624237965989,0.9907716232050374
4861,0.7080673301856428,0.42081398491515726,0.9857029293916235,0.9899923430769981
4951,0.7684198071023524,0.4287609688327174,0.9854800211341397,0.9900610389164874
5041,0.7159832070516624,0.4252956020943638,0.9851701847893084,0.9896402433391804
5131,0.7428528650357539,0.43424882127619985,0.9859055365476234,0.9903869897481277
5221,0.7686130528710272,0.4343223083325374,0.98607680385147,0.9904654531991062
5311,0.6446420372812754,0.4084562028521413,0.9825131057871533,0.9875805917054845
5401,0.7643988165651746,0.42278315710108716,0.9847485472589976,0.9893750341720102
5491,0.7423051813423479,0.42317966482505304,0.9851393828394489,0.9897043723530521
5581,0.8047288471258943,0.4202756892988546,0.9865554663709404,0.9906735927690233
5671,0.7186071483307681,0.404667539140291,0.9853620526966311,0.9897385758939163
5761,0.739182705702266,0.4191684571051706,0.9845100361187701,0.9889619189232632
5851,0.6922693954975543,0.4229729497841355,0.9833876542831685,0.9884663618369789
5941,0.7760812894511837,0.4140626934599536,0.9845180552619217,0.9891674637430052
6031,0.666044333732284,0.3906919183778197,0.9836135429549357,0.9883535863788999
6121,0.7453501090319357,0.3930392922315314,0.9836394142057899,0.9884854169693711
6211,0.711738096386151,0.38282618112138334,0.9826453447102876,0.9879020491318788
6301,0.7128573246808072,0.3590412957994787,0.9832132387730554,0.9880945840397313
6391,0.7135651660978484,0.29718602179176534,0.9832296840726705,0.9880330198604834
6481,0.6466583874373671,0.3710444624407112,0.9833676353124747,0.9883175120557779
6571,0.7409824526056167,0.38571359633731367,0.9836822831777665,0.9883951881252637
6661,0.7026943226817873,0.38612028895702794,0.9824968487187715,0.9875994508847719
6751,0.7000364313306243,0.33733517306349076,0.982065768298139,0.9871710561275706
6841,0.645988571756122,0.3569170972456219,0.9814453971305946,0.986738755020621
6931,0.6807732859565123,0.3262111726524847,0.9818352885732555,0.9868736244978942
7021,0.7206535108195011,0.3668210137739791,0.9827636036617037,0.9875536677764225
7111,0.6847512372087604,0.34789207149069606,0.9823012775477464,0.9875288243495164
7201,0.6745366032395003,0.3624842223637385,0.9808459498783002,0.9862002640432053
7291,0.7892325115544723,0.37462751436804936,0.9839812792443926,0.988605733376732
7381,0.7332623731082438,0.3380181374613929,0.982468615848689,0.9873612018055007
7471,0.7459692857980649,0.33933701574408753,0.9841167545693735,0.9885981039848537
7561,0.6751814477221025,0.32412957919263546,0.9828777666824713,0.9877197178157711
7651,0.6538885873250195,0.26513333570726383,0.9816751375855198,0.9865320724000763
7741,0.6816761661584247,0.29098077069707273,0.9825374211919211,0.987232541465707
7831,0.6306409255008942,0.2616862297100992,0.9805767523369545,0.9859147848982404
7921,0.6507468919305555,0.21767944856263813,0.9786662936881201,0.9841671593542407
8011,0.6187224503061424,0.27687145989765977,0.9797556790120138,0.9852324388193623
8101,0.6817587621391334,0.21548855728322638,0.9798526088497699,0.9850810303947384
8191,0.676865172685114,0.2136308881101644,0.981073317781375,0.9861160581275199
8281,0.6787490258405081,0.25672807303881884,0.9814889590493242,0.9864707917798878
8371,0.6754592135157892,0.1716554957474871,0.9807162110254666,0.9857012917300039
8461,0.751908382996204,0.22997003265169214,0.9816639690261671,0.9864912405637041
8551,0.6463273759588637,0.16567424949436965,0.9776949250262656,0.9829737778885574
8641,0.6571936333911916,0.20589196471052157,0.9792889766515199,0.9842226249386137
8731,0.6460767812567686,0.2418003543034025,0.9803615622514241,0.9854995291281565
